names,summary,cusine,price,reviews_count,rating,address,url
Chettinad Restaurant,NA,Indian restaurant,££,"1,598 reviews",4.3,"16 Percy St, London W1T 1DT","https://www.google.com/maps/place/Chettinad+Restaurant/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b2c43161215:0xa7c159183ac6972c!8m2!3d51.5184865!4d-0.1328549!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Joe Allen Restaurant,New York style brasserie fare served from breakfast until famously late.,American restaurant,££,912 reviews,4.3,"2 Burleigh St, London WC2E 7PX","https://www.google.com/maps/place/Joe+Allen+Restaurant/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604db1383eab5:0x325345c40ad28b03!8m2!3d51.5111571!4d-0.1204728!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETYW1lcmljYW5fcmVzdGF1cmFudA"
10 Greek Street,NA,Restaurant,£££,445 reviews,4.5,"10 Greek St, London W1D 4DH","https://www.google.com/maps/place/10+Greek+Street/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2cf28625f:0x41941ae05fd81d8d!8m2!3d51.5144502!4d-0.1310297!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Frog by Adam Handling Restaurant Covent Garden,"Flagship restaurant of chef Adam Handling, using local ingredients on a contemporary British menu.",Modern British restaurant,££££,533 reviews,4.7,"34-35 Southampton St, London WC2E 7HG","https://www.google.com/maps/place/Frog+by+Adam+Handling+Restaurant+Covent+Garden/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cbebae0fc3:0x16bc27cb91a15ade!8m2!3d51.5108084!4d-0.1220355!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
Alexander The Great Restaurant,NA,Greek restaurant,££,"1,123 reviews",4.5,"8 Plender St, London NW1 0JT","https://www.google.com/maps/place/Alexander+The+Great+Restaurant/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b1f8f5de7a5:0x5cceb11ce2f53bd0!8m2!3d51.5362345!4d-0.138873!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQZ3JlZWtfcmVzdGF1cmFudA"
Simpson's in the Strand,"Roast meat on silver-domed trolleys, carved at table in 1828 oak-panelled dining room.",British restaurant,£££,831 reviews,4.6,"100 Strand, London WC2R 0EW","https://www.google.com/maps/place/Simpson's+in+the+Strand/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cbc4a3210b:0x750e6a01fa3cabe7!8m2!3d51.510551!4d-0.120565!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESYnJpdGlzaF9yZXN0YXVyYW50"
Al Duca,NA,Italian restaurant,££,283 reviews,4.3,,"https://www.google.com/maps/place/Al+Duca/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d6c3bfd259:0x3a39877b3ca3ee76!8m2!3d51.5081355!4d-0.1362659!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
The Grand by Concerto - Mayfair,NA,Restaurant,£££,464 reviews,4.0,"67 - 69 Piccadilly, London W1J 0DY","https://www.google.com/maps/place/The+Grand+by+Concerto+-+Mayfair/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760529d73ec4e9:0x4a229cf925e476ff!8m2!3d51.5076678!4d-0.1412814!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Skylon,NA,Modern European restaurant,£££,895 reviews,4.0,,"https://www.google.com/maps/place/Skylon/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604b7e7c78711:0xef0ed99a64ef17cb!8m2!3d51.505722!4d-0.1174495!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Quaglino's,NA,European restaurant,£££,"1,980 reviews",4.3,,"https://www.google.com/maps/place/Quaglino's/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d64ef2008b:0x2404324ade487ffa!8m2!3d51.5074504!4d-0.138954!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZXVyb3BlYW5fcmVzdGF1cmFudA"
KOL,"Trendy restaurant serving innovative Mexican-British fusion food, plus mezcal & cocktails.",Mexican restaurant,Not Available,184 reviews,4.4,"9 Seymour St, London W1H 7BA","https://www.google.com/maps/place/KOL/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b050acef9bd:0xccd952188bdb5bdc!8m2!3d51.5147984!4d-0.1575185!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESbWV4aWNhbl9yZXN0YXVyYW50"
Flat Iron,Concise steak menu in an industrial-chic restaurant decorated with meat cleavers and aprons.,Steak house,££,"4,107 reviews",4.5,"17 Beak St, Carnaby, London W1F 9RW","https://www.google.com/maps/place/Flat+Iron/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d5a9645a2f:0x57cda40e8e03734b!8m2!3d51.512088!4d-0.138361!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
Leicester Square Kitchen,NA,Restaurant,££,577 reviews,4.4,,"https://www.google.com/maps/place/Leicester+Square+Kitchen/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d20382e517:0xe50bddf07390efa9!8m2!3d51.5099027!4d-0.1296965!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Boyds Grill & Wine Bar,"Modern British brasserie with perspex chairs and mustard sofas in grand, Victorian-marble setting.",Bar & grill,££,255 reviews,4.2,"8 Northumberland Ave, London WC2N 5BY","https://www.google.com/maps/place/Boyds+Grill+%26+Wine+Bar/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cf01dbc7ef:0xa53c701498ea5ea6!8m2!3d51.506935!4d-0.126012!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgENYmFyX2FuZF9ncmlsbA"
The Prince of Wales,"Convivial, old-school local offering British pub food, vegetarian options and TV sport, beer garden.",Pub,£,545 reviews,4.6,"51 St George's Rd, London SE1 6ER","https://www.google.com/maps/place/The+Prince+of+Wales/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604a2e7e29d2f:0x7309c0e48a48dfe7!8m2!3d51.4956337!4d-0.1038586!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEDcHVi"
Chez Bruce,NA,Modern European restaurant,£££,827 reviews,4.8,,"https://www.google.com/maps/place/Chez+Bruce/@51.4460039,-0.2356846,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605e98d113315:0x56e5ebf33820c534!8m2!3d51.4460035!4d-0.1656421!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Old Compton Brasserie,NA,Brasserie,££,853 reviews,4.5,,"https://www.google.com/maps/place/Old+Compton+Brasserie/@51.5131801,-0.2015921,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2e5afb0b1:0xf0e6f842cee26607!8m2!3d51.5131556!4d-0.1315479!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUcmVzdGF1cmFudF9icmFzc2VyaWU"
Hakkasan Hanway Place,"Dim sum, Modern Cantonese delicacies and signature cocktails in artfully lit designer surrounds.",Cantonese restaurant,££££,"1,785 reviews",4.4,"8 Hanway Pl, London W1T 1HD","https://www.google.com/maps/place/Hakkasan+Hanway+Place/@51.5131801,-0.2015921,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d494e4d8c9:0x189201b06f9bced6!8m2!3d51.5171605!4d-0.1316702!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUY2FudG9uZXNlX3Jlc3RhdXJhbnQ"
Kudu,NA,South African restaurant,££,511 reviews,4.7,,"https://www.google.com/maps/place/Kudu/@51.4738897,-0.1293543,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487603080e243259:0x4756dd156fdf8dc2!8m2!3d51.4738897!4d-0.0593165!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYc291dGhfYWZyaWNhbl9yZXN0YXVyYW50"
Cơm Việt,"Traditional Vietnamese noodle bowls and rice plates in a simple, brick-walled basement dining room.",Vietnamese restaurant,££,573 reviews,4.4,"2-4 Garrick St, London WC2E 9BH","https://www.google.com/maps/place/C%C6%A1m+Vi%E1%BB%87t/@51.4738897,-0.1293543,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc4e37e741:0xaea2f86472f35916!8m2!3d51.5115213!4d-0.1256635!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50"
Savoir Faire Restaurant,NA,Modern French restaurant,££,712 reviews,4.5,,"https://www.google.com/maps/place/Savoir+Faire+Restaurant/@51.4738897,-0.1293543,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b3304e1bd9b:0x4e24567b7a5b0e26!8m2!3d51.5171814!4d-0.1258417!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbW9kZXJuX2ZyZW5jaF9yZXN0YXVyYW50"
50 Kalò di Ciro Salvo Pizzeria London,"Airy, marble-clad stop offering Neapolitan-style pizza with creative toppings plus wine & beer.",Pizza restaurant,££,"2,166 reviews",4.5,"7 Northumberland Ave, London WC2N 5BY","https://www.google.com/maps/place/50+Kal%C3%B2+di+Ciro+Salvo+Pizzeria+London/@51.4738897,-0.1293543,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605752288afef:0x9ad14700d0feb1e5!8m2!3d51.5071461!4d-0.1265113!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQcGl6emFfcmVzdGF1cmFudA"
50 Kalò di Ciro Salvo Pizzeria London,"Airy, marble-clad stop offering Neapolitan-style pizza with creative toppings plus wine & beer.",Pizza restaurant,££,American restaurant,4.5,"14 Old Park Ln, London W1K 1ND","https://www.google.com/maps/place/The+Dining+Room/@51.4738897,-0.1293543,12z/data=!3m1!5s0x4876052f7c0093cb:0x3ea6c62cdb6ed630!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052f63f17985:0xc7b6ec574784fe78!8m2!3d51.5047296!4d-0.149289!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARNhbWVyaWNhbl9yZXN0YXVyYW50"
ROVI,NA,Mediterranean restaurant,£££,929 reviews,4.6,"59 Wells St, London W1A 3AE","https://www.google.com/maps/place/ROVI/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b277a0418d9:0xdf34d009ce1c0467!8m2!3d51.5176204!4d-0.1387599!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbWVkaXRlcnJhbmVhbl9yZXN0YXVyYW50"
Viet Food,"A polished, modern take on Vietnamese street-food fare, served in a bi-level, casually chic setting.",Vietnamese restaurant,££,"2,158 reviews",4.4,"34-36 Wardour St, London W1D 6QT","https://www.google.com/maps/place/Viet+Food/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604d3b2a5af9b:0x3ae59f62e3a2ef3f!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d3b2b0a37b:0xae2a8b484a575ccd!8m2!3d51.511621!4d-0.1321675!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50"
Le Garrick,"Classic and regional dishes from southwest France in low-lit brasserie, popular with theatre crowd.",French restaurant,££,831 reviews,4.4,"10-12 Garrick St, London WC2E 9BH","https://www.google.com/maps/place/Le+Garrick/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cc4e12bc55:0xd9e9f8d3bc4e0ce9!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc4e37e741:0xa01f2606af83e8b8!8m2!3d51.5116349!4d-0.1260958!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERZnJlbmNoX3Jlc3RhdXJhbnQ"
Laxsa Soho,NA,Malaysian restaurant,Not Available,290 reviews,4.4,,"https://www.google.com/maps/place/Laxsa+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605710af9d3a1:0x8381a2499d267a34!8m2!3d51.5129115!4d-0.1317324!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUbWFsYXlzaWFuX3Jlc3RhdXJhbnQ"
Decimo,"Sophisticated restaurant serving Iberico pork, gambas rojas & tacos, plus cocktails & wine.",Restaurant,Not Available,159 reviews,4.4,"10th Floor, 10 Argyle St, London WC1H 8EG","https://www.google.com/maps/place/Decimo/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b30e47950fd:0x28b58b3d36401ad3!8m2!3d51.5296365!4d-0.1244561!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Trullo,Confidently unfussy Italian cooking in a homely upstairs room or downstairs bar.,Italian restaurant,£££,824 reviews,4.5,"300-302, St Paul's Rd, London N1 2LH","https://www.google.com/maps/place/Trullo/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b64b5b2568d:0xf3e1468e90952e2a!8m2!3d51.5462548!4d-0.1015618!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Pies Terraza,NA,Restaurant,Not Available,1 review,5.0,"5 Mill St, London W1S 2AY","https://www.google.com/maps/place/Pies+Terraza/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052a8bacdddf:0x96540bff2c797904!8m2!3d51.5126694!4d-0.1422571!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSAQpyZXN0YXVyYW50"
The Araki,"Chef Mitsuhiro Araki offers set menu of top-grade, high-priced sushi in a simple space that seats 9.",Sushi restaurant,££££,218 reviews,4.5,"Unit 4, 12 New Burlington St, London W1S 3BF","https://www.google.com/maps/place/The+Araki/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d58592666b:0x747345910d199aad!8m2!3d51.5117985!4d-0.1402443!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
ROBATA,Contemporary izakaya style Japanese restaurant serving dishes from the open charcoal oven with sake.,Japanese restaurant,Not Available,449 reviews,4.3,"56 Old Compton St, London W1D 4UE","https://www.google.com/maps/place/ROBATA/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876053d0f377069:0xb1cca31cb9143a23!8m2!3d51.5128805!4d-0.1323498!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETamFwYW5lc2VfcmVzdGF1cmFudA"
Sussex Bar & Restaurant,"Low-lit, cosy dining room & chef's table for high-end British cuisine from local & wild ingredients.",Restaurant,Not Available,117 reviews,4.5,"63-64 Frith St, London W1D 3JW","https://www.google.com/maps/place/Sussex+Bar+%26+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876057b49f01ce3:0xda139de462d85d9a!8m2!3d51.514403!4d-0.1322135!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
The Five Fields,NA,Modern British restaurant,££££,269 reviews,4.7,"8-9 Blacklands Terrace, London SW3 2SP","https://www.google.com/maps/place/The+Five+Fields/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760515a9094317:0xf135c454e805c35a!8m2!3d51.4917295!4d-0.1612543!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
A. Wong,"Upmarket Chinese eatery for dim sum & a 10-course ""Taste of China"" menu showcasing regional cuisine.",Chinese restaurant,£££,864 reviews,4.4,"70 Wilton Rd, Pimlico, London SW1V 1DE","https://www.google.com/maps/place/A.+Wong/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604e01d4a0891:0x6ff9ea674c340c6e!8m2!3d51.493006!4d-0.1405639!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESY2hpbmVzZV9yZXN0YXVyYW50"
La Trompette,High-end Modern French food with charcuterie and foie gras dishes in stylish contemporary space.,Modern European restaurant,££££,647 reviews,4.6,"3-7 Devonshire Rd, Chiswick, London W4 2EU","https://www.google.com/maps/place/La+Trompette/@51.4918899,-0.3261275,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760e405a75a481:0x66af022bcf8c7d87!8m2!3d51.4919044!4d-0.2560093!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Hakkasan Mayfair,"Dim sum, Modern Cantonese delicacies and signature cocktails on 2 floors with designer decoration.",Chinese restaurant,££££,"2,910 reviews",4.4,"17 Bruton St, London W1J 6QB","https://www.google.com/maps/place/Hakkasan+Mayfair/@51.4918899,-0.3261275,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d494e4d8c9:0x6af73f2398c74446!8m2!3d51.5101542!4d-0.144863!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESY2hpbmVzZV9yZXN0YXVyYW50"
Rossopomodoro Covent Garden,Wood-fired pizzas and classics made with imported ingredients in informal setting with open kitchen.,Italian restaurant,££,"1,722 reviews",4.3,"50-52, Monmouth St, London WC2H 9EP","https://www.google.com/maps/place/Rossopomodoro+Covent+Garden/@51.4918899,-0.3261275,12z/data=!3m1!5s0x487604cd1226d65f:0x6eac37047c550aea!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd11e8c8d9:0x880927baf023cd36!8m2!3d51.513014!4d-0.1272764!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Viet Soho,"Compact, family-run Vietnamese restaurant and takeaway serving fresh and simple traditional cuisine.",Vietnamese restaurant,£,391 reviews,4.3,"34 Greek St, London W1D 5DJ","https://www.google.com/maps/place/Viet+Soho/@51.4918899,-0.3261275,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d28e1ed587:0xe25a0dc6f63de72c!8m2!3d51.5129816!4d-0.1302839!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50"
J Sheekey,"Fish and seafood restaurant with horseshoe-shaped bar, an open kitchen and banquette seating.",Restaurant,££££,"1,484 reviews",4.5,"28-32 St Martin's Ct, London WC2N 4AL","https://www.google.com/maps/place/J+Sheekey/@51.4918899,-0.3261275,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cdea94f691:0xaf7fb570a74cd900!8m2!3d51.5108984!4d-0.1278404!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Bocconcino Restaurant,NA,Italian restaurant,£££,772 reviews,4.1,"19 Berkeley St, London W1J 8ED","https://www.google.com/maps/place/Bocconcino+Restaurant/@51.4918899,-0.3261275,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605299def24f5:0xea56924c182e3238!8m2!3d51.5088035!4d-0.1437732!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
temper Covent Garden,NA,Barbecue restaurant,Not Available,548 reviews,3.9,"Yard, 5 Mercer Walk Mercer, London WC2H 9FA","https://www.google.com/maps/place/temper+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605ecbae3b4c7:0xb544b7fda7da878f!8m2!3d51.5129749!4d-0.1258411!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETYmFyYmVjdWVfcmVzdGF1cmFudA"
Cora Pearl Covent Garden,NA,Modern British restaurant,Not Available,258 reviews,4.6,,"https://www.google.com/maps/place/Cora+Pearl+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760574835f75a5:0x441c4d77295e01dd!8m2!3d51.5112194!4d-0.1236318!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
BAO Soho,"Intimate, wood-furnished space for steamed milk buns & other inventive Taiwanese eats & drinks.",Taiwanese restaurant,££,"2,038 reviews",4.3,"53 Lexington St, Carnaby, London W1F 9AS","https://www.google.com/maps/place/BAO+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d4932fcec5:0xecf6cfbf979a9d8c!8m2!3d51.5132169!4d-0.1365533!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUdGFpd2FuZXNlX3Jlc3RhdXJhbnQ"
Sticks'n'Sushi Covent Garden,NA,Sushi restaurant,£££,"2,381 reviews",4.5,,"https://www.google.com/maps/place/Sticks'n'Sushi+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc74bb24db:0x70a27a595470a814!8m2!3d51.5110276!4d-0.1236169!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
Cinnamon Club,Innovative Indian dishes served in book-lined former Victorian library with downstairs cocktail bar.,Restaurant,£££,"1,614 reviews",4.3,"The Old Westminster Library, Great Smith St, London SW1P 3BU","https://www.google.com/maps/place/Cinnamon+Club/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604dcbaf70a7b:0x5ac9d64cad7e9dc3!8m2!3d51.497525!4d-0.1296543!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
